Request ID,Text,categories,is_text_annotated
2438,"Hi,

We are flying to `Sharm-el-Sheikh``SN``TO`´ on a `Thomsonfly``SN``AIRLINE`´ aircraft and its out first flight with our `baby``SK`´ who will be 10 months at the time.

I was wondering if there is a `size limit``SK`´ on pushchairs that are carried in the hold? We have a Cosatto Mobi that does fold down to L108 x W62 x H30cm but its still quite bulky due to the rear wheels!

Can some kind person let me know if our `pushchair``PK``extra luggage`´ will be accepted at the airport or do we need a smaller fully collapsible one?

Thanks in advance Daz",Service Offering/Procedure,True
2455,"We are travelling from `Washington DC``SN``FROM`´ to `Manchester``SN``TO`´ with a transfer of 90 minutes in `JFK``SN``VIA`´ on same airline. Will we have to check out and `recheck``SK`´ our `luggage``SK`´? If so, is the `transfer time``SK`´ adequate?",Trip Planning|Service Offering/Procedure,True
2397,"Not sure if this is exactly the right forum so apologies if not!

We're looking at going to Cancun next May (2015) from London Gatwick. The cheapest deal we've found is via Expedia as part of a hotel+flight deal - the flights are with Virgin Airlines and this deal works out about £200 cheaper overall than any other way we've so far found.

My concern is booking via Expedia rather than a regular tour operator e.g. Thomas Cook/Thomsons etc as I've read some horror stories of flights being delayed/cancelled and Expedia being less than helpful.

Has anyone booked through Expedia for a long haul flight such as this? Did you have any problems with the airline not having the booking (or the hotel for that matter?!) Any other problems travelling e.g. with tickets/printing boarding passes or logging onto Manage My Bookings either with Expedia or the Airlines direct website?

I know this has been brought up before but I can only find old-ish posts and wondering if anyone has any recent tales?!

Thank you in advance!",,False
2257,"I'm trying to book flights from United to Tokyo. The flight I want uses Air Japan. United will not allow me to select seats until 2 weeks prior to the flight date.

I heard that Air Japan is a charter airline (sub of ANA) that normally sells its seats to tour wholesalers. Is that the reason they will not let you select seats when you book the flight?

You end up getting whatever seats are left if they cannot be sold to tours?

Edited: 3:04 am, January 19, 2013",,False
2213,"I just recently had a chat with AeroMexico about flights to Paris for 382 from Houston. The only site that shows the price is CheapOair.com. The person I chatted with on Aeromexico themselves told me the following: Here is the conversation.

The chat session has been closed.

(10/04/2013 20:51) says: Thank you for using AeroMexico Chat. I remind you we have the Aeropass Ticket Booklet for those who travel a lot from US to Mexico. How can I help you?

(10/04/2013 20:44) Larry says: Hola, yo he visto una promocion con respecto de un vuelo de Houston a Paris para un total de 382 dolares.

(10/04/2013 20:44) Larry says: Las fechas son Enero 15 hasta Marzo 15. Es eso cierto?

(10/04/2013 20:44) Larry says: El unico sitio yo he visto esto es en CheapOair.com

(10/04/2013 20:45) Larry says: I speak english as well, if you need be

(10/04/2013 20:45) ANA GIMBERNAT says: Si Sr. Larry, es una promoción.

(10/04/2013 20:45) ANA GIMBERNAT says: Si es cierto.

(10/04/2013 20:45) Larry says: Any reason why I cant book it through AeroMexico myself? It doesnt allow Houston to Paris as a choice.

(10/04/2013 20:46) Larry says: I dont want to use a 3rd party site to book. I prefer to book directly with the airline.

(10/04/2013 20:46) ANA GIMBERNAT says: Because the promotion is for travel agencies.

(10/04/2013 20:46) Larry says: So Aeromexico site will not get it at all?

(10/04/2013 20:47) Larry says: Also will expedia or travelocity or orbitz get this promotion? I do not trust CheapOAir at all. Too many horror stories with them.

(10/04/2013 20:48) ANA GIMBERNAT says: Not all agencies have that promotion. You can trust Cheap Air.

(10/04/2013 20:48) ANA GIMBERNAT says: I am sorry Mr. Larry, but several passengers have purchased their tickets to day with Cheap Air.

(10/04/2013 20:49) Larry says: ok,

(10/04/2013 20:49) ANA GIMBERNAT says: Is there anything else I can do for you?

(10/04/2013 20:50) Larry says: That will be it. thanks

(10/04/2013 20:51) ANA GIMBERNAT says: We are pleased to serve you. Thank you for your attention and for using Aeromexico Chat. The link to the chat is below.

https:/… Does this sound realistic?",,False
1974,"We are planning to travel to London, GB next June. Currently, cheap round trip air fares from Lexington, Ky or Cincinnat, OH to London range between $1000 to $1200 for that time per person.

Do air fares normally drop in the spring? Is there a time between now and June when airlines usually conduct fare sales?",,False
2011,"Hi

Does anyone know if UA have check in kiosks and then bagage drop at Cancun airport. What is the usual length of time needed from arrival at the airport to clearing security on a saturday midday- i know that 3 hours is recommended but just wondering how long it is lilely to take.

vinndy",,False
2256,"I am wanting to book a flight from the UK to Christchurch NZ but as a bad flyer (never managed to sleep yet on a plane) was wondering if anyone had advise on the best airline to fly with for this trip (Economy).

I was thinking Emirates as the cheapest option but also looking at Quantas or Air New Zealand (though these fly through USA which puts me off).

Also was wondering if anyone thought paying more for Premium Economy was worth the extra money. I have been looking at the shortest flight time as possible as just want to get there and back.

Any advise welcome.",,False
2218,"We are flying from Toronto to Chicago tomorrow morning and catching a connecting flight to Honolulu...do we have to collect our baggage and recheck it or does it automatically get transferred to our connecting flight?

Also, is it fairly easy to figure out where to go to get to our connecting flight...not sure what terminal we land in and what terminal we take off from for Honolulu...we fly air Canada to Chicago and united to Honolulu? We are just a little confused.

Please help!!",,False
1930,"Can someone clarify my understanding of the BA exec club website? I am already booked LHR - ORD return in WT+, depart 19/9 and return 1/10, selling class T to ORD and class E returning.

I have used the AVIOS reward flight calculator and WT+ one way ORD to LHR is 26000 and CW is 50000. Does that mean I need 24000 avios points plus fees and taxes to upgrade one of us if a reward upgrade is available?

With Tesco clubcard point and Marriott point conversion and a few work trips to London I might be able to get nearer 48000 so can I upgrade with points and cash? The cash upgrade at the moment is £407 each plus £100 fee and £76.50 taxes £1167 in total.

We are flying 747 and I know they haven't had a WT+ refurbishment and I'd love a CW bed on way home",,False
1829,"my boyfriends 30th birthday is next oc and whilst i realise it is very early to start thinking about it, i want to have a good idea of when is the best time to book.

for his birthday i want to take him to new york and las vegas, prob 5 nights ny 5 nights vegas during the october half term here in england. i will need flights from manchester to either ny or vegas, and internal flight to/from vegas/new york not too bothered which way around we do it, would prob prefer ny last but if its cheaper to fly to ny than vegas then i'm happy to do it that way.

so heres my questions,

1- when am i likely to get teh best offers on flights for this time of year? presumably the flights will be released in nove, is this too early to get good deals? i see loads of ads for man-ny for 257 and stuff but never actually know when people get these offers for real!

2- what sort of price s hould i be looking for? we went to ny a couple of years ago and got direct flights with delta for £360 but that wasn't booked that far in advance and was for jan.

3- when will the internal flights be released and who would you advise would be cheapest,jetblue

4- would we need an internal return flightor is it possible to fly say to ny and then back from vegas without hiking up the price? any thoughts would be much appreciated!",,False
1675,"Hi

I'm traveling with a friend next month from the UK to New York via Schipol with KLM and I wasn't shure if we will have to check in our suitcases at Schipol etc or if we can just go and check in and go to our gate?

We arrive at 8:45am and set off for New York at 10:35am will that be enough time?",,False
2085,"I had recently booked a ticket on swiss.com/in (india website). All fares were shown in INR & the checkout process was in line with the online credit card payment guidelines prevalent in India (i.e 3D authentication).

After booking the ticket I noticed that the charge showed up in my card statement with almost 15% extra charged. On writing to swiss airlines, they simply confirmed that they has refunded the excess (rightly so) after a week or so.

WHY THEY OVERCHARGED WAS NOT ADDRESSED.

Then I looked up my previous card statements and compared them with the tickets that I had bought online a year ago & 4 months ago. As suspected, both the charges were extra.

I have written to swiss again about this and hope it will be solved. But I don't understand how or why this happens. Another strange thing is that these charges showed up 4 months after I booked the tickets.

On Lufthansa.com/in this problem never happens. I'm charged the same amount as shown online.

Has anyone else had this problem? Why can't swiss and Lufthansa use the same booking engine?",,False
2077,Is anybody experiencing problems getting compensation for the 9+ hours delayed flight all we keep getting is automatically generated email reply's . has anybody had any success in claiming on this delay. I have heard that they are one of the most difficult to deal with.,,False
1848,"Traveling in January from the NY market to Hawaii. I'm OK to fly to HNL and then transfer to OGG, or could fly into OGG or KOA from the mainland.

My main issue has to do with the best first class options that are available on flights. Is the continental from EWR direct into HNL the best first class option, or should I fly to ATL and take Delta's direct to HNL? Stop in Phoenix? SFO?

Calling the airlines and asking about their planes isn't all that helpful, so I'm hoping someone reading this forum may have had first hand experience and shed some light on this for me.

Thanks in advance.",,False
1710,"Hi everyone,

I have two complimentary passes supplied to me by my bank. I want to use them in the Qantas lounge in Sydney. I tried to use them in the lounge in LAX and was turned away as it was a OneWorld lounge.

Does anyone know whether these passes will work OK in the Sydney lounge?

Also, does the flight to Christchurch, New Zealand from Sydney, Australia leave from the terminal where the lounge is?

Thanks for your help.",,False
1665,"Ok, i'm not entirely understanding how this works - doesn't take much to confuse me! lol

My passport was issued in August 2006. It has a chip on the back of my photo page and has the <<<<<<< at the bottom of the photo/info page which, i'm assuming, means it's machine readable.

Does this mean i don't need to get any other documents before i fly? I have booked my flights online with American Airlines have given them the address of the first hotel we're staying at.

Do i need to do anything else or can i just turn up at the airport with my eTicket and passport?

Apologies for sounding dumb ;-)",,False
